userID	itemID	rating	Age	gender	opennessToExperience	conscientiousness	extraversion	agreeableness	emotionalStability	distance	timeAvailable	temperature	crowdedness	knowledgeOfSurroundings	season	budget	daytime	weather	companion	mood	weekday	travelGoal	transport	category1	category2	category3
104	62	1	30.00	f	6	6	4	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
104	56	3	30.00	f	6	6	4	5	3	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	3	8	-1	-1
104	7	3	30.00	f	6	6	4	5	3	2	1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
104	42	4	30.00	f	6	6	4	5	3	-1	1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
104	46	3	30.00	f	6	6	4	5	3	-1	1	-1	-1	-1	-1	1	-1	4	-1	-1	-1	-1	-1	4	-1	-1
104	43	4	30.00	f	6	6	4	5	3	-1	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
104	53	5	30.00	f	6	6	4	5	3	2	1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	4	-1	-1
105	42	4	31.00	f	5	5	5	4	3	2	-1	-1	-1	3	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
106	69	2	30.00	f	5	5	4	4	6	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
106	43	4	30.00	f	5	5	4	4	6	-1	1	-1	-1	-1	-1	1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
106	56	4	30.00	f	5	5	4	4	6	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	8	-1	-1
106	8	2	30.00	f	5	5	4	4	6	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	1	8	-1	1	-1	-1
106	7	4	30.00	f	5	5	4	4	6	2	-1	-1	1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	1	-1	-1
106	42	3	30.00	f	5	5	4	4	6	-1	1	-1	-1	-1	3	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
106	46	4	30.00	f	5	5	4	4	6	2	-1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
106	67	3	30.00	f	5	5	4	4	6	2	-1	-1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
107	56	3	33.00	f	5	5	5	4	5	-1	-1	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
107	69	4	33.00	f	5	5	5	4	5	2	-1	-1	-1	-1	4	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
107	52	2	33.00	f	5	5	5	4	5	1	-1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
107	7	1	33.00	f	5	5	5	4	5	2	-1	4	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
107	53	2	33.00	f	5	5	5	4	5	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
107	43	2	33.00	f	5	5	5	4	5	-1	-1	-1	1	-1	2	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
108	42	4	36.00	m	7	5	4	4	6	-1	-1	-1	-1	3	2	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
108	55	4	36.00	m	7	5	4	4	6	-1	-1	-1	1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
108	68	4	36.00	m	7	5	4	4	6	-1	-1	6	-1	3	-1	-1	-1	6	-1	-1	-1	-1	-1	5	-1	-1
108	59	3	36.00	m	7	5	4	4	6	2	-1	-1	-1	-1	2	-1	-1	-1	2	-1	-1	-1	-1	3	-1	-1
108	8	5	36.00	m	7	5	4	4	6	-1	3	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
108	56	3	36.00	m	7	5	4	4	6	-1	-1	-1	-1	-1	-1	1	3	-1	-1	3	-1	-1	-1	8	-1	-1
108	7	5	36.00	m	7	5	4	4	6	-1	-1	4	-1	-1	3	-1	-1	-1	-1	3	-1	-1	-1	1	-1	-1
108	3	5	36.00	m	7	5	4	4	6	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	1	-1	-1
108	53	4	36.00	m	7	5	4	4	6	-1	-1	-1	1	-1	-1	-1	5	3	-1	-1	-1	-1	-1	4	-1	-1
108	43	3	36.00	m	7	5	4	4	6	-1	-1	-1	-1	3	-1	2	-1	-1	2	-1	-1	-1	-1	4	-1	-1
108	46	3	36.00	m	7	5	4	4	6	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	2	-1	-1	4	-1	-1
109	75	5	-1.00	-1	4	6	6	3	5	-1	-1	-1	1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
109	35	4	-1.00	-1	4	6	6	3	5	-1	-1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
109	59	4	-1.00	-1	4	6	6	3	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
109	57	4	-1.00	-1	4	6	6	3	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
109	74	3	-1.00	-1	4	6	6	3	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
110	56	5	37.00	m	6	4	4	4	6	-1	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
110	46	5	37.00	m	6	4	4	4	6	2	-1	-1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
110	42	3	37.00	m	6	4	4	4	6	2	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
110	36	5	37.00	m	6	4	4	4	6	-1	2	-1	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1	1	-1	-1
110	43	2	37.00	m	6	4	4	4	6	2	-1	-1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
110	8	4	37.00	m	6	4	4	4	6	-1	1	-1	-1	-1	-1	1	5	-1	-1	-1	-1	-1	-1	1	-1	-1
110	55	4	37.00	m	6	4	4	4	6	2	-1	-1	1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
111	19	5	39.00	m	4	4	4	4	4	2	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
111	56	2	39.00	m	4	4	4	4	4	-1	-1	3	-1	-1	-1	-1	-1	3	-1	-1	2	-1	-1	8	-1	-1
111	66	2	39.00	m	4	4	4	4	4	-1	-1	-1	1	-1	3	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
112	66	5	29.00	m	6	5	4	4	5	-1	-1	-1	1	-1	-1	-1	5	-1	2	-1	-1	-1	-1	4	-1	-1
112	3	3	29.00	m	6	5	4	4	5	-1	-1	-1	-1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
112	7	3	29.00	m	6	5	4	4	5	-1	-1	-1	-1	3	-1	-1	3	-1	-1	-1	1	-1	-1	1	-1	-1
112	68	5	29.00	m	6	5	4	4	5	-1	2	-1	-1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	5	-1	-1
112	55	4	29.00	m	6	5	4	4	5	1	-1	-1	-1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
112	46	4	29.00	m	6	5	4	4	5	-1	-1	-1	1	-1	3	-1	-1	-1	-1	-1	-1	6	-1	4	-1	-1
112	42	5	29.00	m	6	5	4	4	5	-1	-1	5	-1	-1	-1	1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
113	75	3	29.00	m	5	4	5	3	3	-1	-1	-1	2	-1	-1	-1	3	-1	-1	4	-1	-1	-1	14	-1	-1
113	44	4	29.00	m	5	4	5	3	3	-1	-1	-1	2	-1	-1	1	-1	-1	-1	-1	-1	1	-1	4	-1	-1
113	59	4	29.00	m	5	4	5	3	3	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
113	58	4	29.00	m	5	4	5	3	3	-1	-1	4	-1	-1	-1	-1	3	-1	-1	-1	2	-1	-1	4	-1	-1
113	55	4	29.00	m	5	4	5	3	3	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	2	-1	-1	4	-1	-1
114	46	2	27.00	f	6	6	5	3	5	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	3	-1	-1	-1	4	-1	-1
114	42	4	27.00	f	6	6	5	3	5	2	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	4	-1	-1
114	7	3	27.00	f	6	6	5	3	5	-1	-1	-1	2	2	-1	-1	-1	-1	-1	3	-1	-1	-1	1	-1	-1
114	56	4	27.00	f	6	6	5	3	5	-1	-1	-1	-1	2	2	-1	-1	-1	4	-1	-1	-1	-1	8	-1	-1
114	8	3	27.00	f	6	6	5	3	5	-1	-1	2	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	1	-1	-1
114	43	2	27.00	f	6	6	5	3	5	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	4	-1	-1
115	75	5	26.00	f	5	5	5	6	6	2	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
115	43	3	26.00	f	5	5	5	6	6	-1	-1	3	-1	-1	-1	-1	5	-1	-1	-1	1	-1	-1	4	-1	-1
115	71	1	26.00	f	5	5	5	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
115	54	1	26.00	f	5	5	5	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
116	8	4	33.00	f	5	4	4	4	4	-1	-1	4	-1	3	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
116	46	2	33.00	f	5	4	4	4	4	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1
116	57	3	33.00	f	5	4	4	4	4	2	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
116	7	4	33.00	f	5	4	4	4	4	2	-1	4	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
116	43	3	33.00	f	5	4	4	4	4	2	-1	3	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
116	56	4	33.00	f	5	4	4	4	4	-1	1	3	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	8	-1	-1
117	71	4	27.00	m	7	5	6	4	4	2	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
117	46	4	27.00	m	7	5	6	4	4	2	-1	3	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
117	27	3	27.00	m	7	5	6	4	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	6	-1	-1
117	68	4	27.00	m	7	5	6	4	4	2	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	2	-1	-1	5	-1	-1
117	35	3	27.00	m	7	5	6	4	4	-1	-1	-1	-1	3	-1	1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
118	75	3	27.00	f	6	6	5	7	6	-1	-1	2	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
118	42	3	27.00	f	6	6	5	7	6	2	-1	3	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	4	-1	-1
118	56	4	27.00	f	6	6	5	7	6	-1	-1	2	1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
118	35	3	27.00	f	6	6	5	7	6	2	2	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	1	-1	-1
118	8	4	27.00	f	6	6	5	7	6	2	-1	-1	-1	-1	4	2	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
118	43	4	27.00	f	6	6	5	7	6	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
118	46	4	27.00	f	6	6	5	7	6	-1	1	3	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
119	10	3	33.00	m	4	2	6	4	2	-1	-1	-1	-1	-1	2	2	-1	-1	2	-1	-1	-1	-1	4	-1	-1
119	7	1	33.00	m	4	2	6	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
120	43	5	36.00	m	6	6	4	6	5	2	-1	-1	-1	3	-1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
120	56	5	36.00	m	6	6	4	6	5	-1	-1	2	-1	-1	2	-1	-1	2	-1	-1	-1	-1	-1	8	-1	-1
120	7	5	36.00	m	6	6	4	6	5	-1	-1	-1	-1	3	-1	-1	-1	-1	2	-1	1	-1	-1	1	-1	-1
120	53	5	36.00	m	6	6	4	6	5	-1	1	-1	-1	3	-1	2	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
120	58	4	36.00	m	6	6	4	6	5	-1	-1	-1	-1	-1	2	-1	3	-1	-1	1	-1	-1	-1	4	-1	-1
120	36	4	36.00	m	6	6	4	6	5	-1	-1	3	3	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1
120	68	5	36.00	m	6	6	4	6	5	-1	2	-1	-1	-1	4	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
120	42	5	36.00	m	6	6	4	6	5	-1	-1	3	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
120	46	4	36.00	m	6	6	4	6	5	-1	-1	4	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
120	8	4	36.00	m	6	6	4	6	5	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1
120	37	5	36.00	m	6	6	4	6	5	1	1	5	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
120	59	5	36.00	m	6	6	4	6	5	1	-1	3	-1	-1	1	1	-1	-1	-1	-1	-1	6	-1	3	-1	-1
120	40	5	36.00	m	6	6	4	6	5	-1	2	3	3	3	-1	-1	-1	2	-1	-1	-1	-1	-1	9	-1	-1
120	14	4	36.00	m	6	6	4	6	5	-1	1	3	-1	3	3	-1	-1	1	-1	-1	-1	-1	-1	4	-1	-1
120	44	3	36.00	m	6	6	4	6	5	-1	1	5	-1	3	-1	1	-1	1	-1	-1	-1	-1	-1	4	-1	-1
120	35	4	36.00	m	6	6	4	6	5	-1	1	3	-1	-1	-1	-1	5	-1	2	-1	1	-1	-1	1	-1	-1
120	67	5	36.00	m	6	6	4	6	5	2	1	-1	1	3	-1	-1	-1	-1	-1	1	-1	-1	-1	4	-1	-1
120	39	5	36.00	m	6	6	4	6	5	1	2	5	-1	-1	-1	-1	1	-1	-1	-1	2	-1	-1	10	-1	-1
120	38	5	36.00	m	6	6	4	6	5	1	-1	-1	1	-1	4	2	-1	-1	-1	-1	2	-1	-1	5	-1	-1
121	7	5	28.00	m	6	6	5	6	6	-1	-1	3	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1
121	53	1	28.00	m	6	6	5	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
121	42	5	28.00	m	6	6	5	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
121	48	5	28.00	m	6	6	5	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
121	56	5	28.00	m	6	6	5	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	2	8	-1	-1
121	8	3	28.00	m	6	6	5	6	6	2	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
121	59	5	28.00	m	6	6	5	6	6	-1	-1	4	-1	-1	-1	-1	-1	1	2	-1	-1	-1	-1	3	-1	-1
121	68	5	28.00	m	6	6	5	6	6	-1	2	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
120	45	3	36.00	m	6	6	4	6	5	-1	1	5	3	-1	-1	2	-1	-1	-1	-1	-1	-1	4	4	-1	-1
122	56	4	30.00	m	4	4	3	4	6	-1	-1	2	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
122	69	4	30.00	m	4	4	3	4	6	2	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	4	-1	-1
122	76	4	30.00	m	4	4	3	4	6	-1	-1	3	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
122	43	5	30.00	m	4	4	3	4	6	-1	1	-1	-1	-1	1	-1	5	-1	-1	-1	-1	-1	-1	4	-1	-1
122	7	4	30.00	m	4	4	3	4	6	-1	1	-1	-1	-1	3	2	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
122	8	3	30.00	m	4	4	3	4	6	-1	-1	-1	2	-1	-1	-1	-1	-1	3	-1	-1	-1	3	1	-1	-1
122	99	4	30.00	m	4	4	3	4	6	1	2	-1	-1	-1	4	-1	1	-1	-1	-1	-1	9	-1	10	-1	-1
122	100	3	30.00	m	4	4	3	4	6	-1	-1	5	2	-1	4	-1	-1	1	-1	-1	-1	9	-1	10	-1	-1
122	101	5	30.00	m	4	4	3	4	6	1	1	4	-1	-1	-1	1	-1	2	-1	-1	-1	-1	-1	16	-1	-1
123	42	2	39.00	m	5	4	4	5	6	-1	-1	5	-1	-1	4	-1	-1	-1	2	-1	-1	-1	-1	4	-1	-1
123	44	3	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
123	43	3	39.00	m	5	4	4	5	6	-1	-1	5	-1	3	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
123	3	5	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
123	7	5	39.00	m	5	4	4	5	6	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1
123	8	1	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
123	100	5	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1
123	102	5	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1
123	75	5	39.00	m	5	4	4	5	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
124	8	4	-1.00	m	4	4	1	4	4	2	-1	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
124	103	5	-1.00	m	4	4	1	4	4	-1	-1	-1	-1	-1	2	-1	-1	2	-1	-1	-1	9	-1	9	-1	-1
124	75	3	-1.00	m	4	4	1	4	4	-1	-1	-1	1	-1	-1	-1	3	2	-1	-1	-1	-1	-1	14	-1	-1
124	7	4	-1.00	m	4	4	1	4	4	-1	-1	-1	-1	3	3	-1	-1	-1	4	-1	-1	-1	-1	1	-1	-1
124	104	5	-1.00	m	4	4	1	4	4	-1	3	-1	-1	-1	2	-1	-1	2	-1	-1	-1	-1	-1	3	-1	-1
124	43	4	-1.00	m	4	4	1	4	4	-1	3	-1	-1	-1	-1	-1	5	-1	-1	4	-1	-1	-1	4	-1	-1
124	50	3	-1.00	m	4	4	1	4	4	-1	-1	3	-1	3	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
125	35	4	-1.00	m	5	4	4	5	4	-1	-1	3	2	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1
126	8	1	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
126	66	5	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
126	7	1	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
126	56	5	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
126	68	5	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
126	37	5	-1.00	-1	5	6	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1
127	19	4	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
127	60	3	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
127	69	4	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
127	105	4	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1
127	58	4	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
127	106	4	-1.00	-1	3	4	4	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	13	-1
128	56	5	-1.00	m	7	6	6	6	7	-1	1	-1	-1	-1	-1	-1	3	-1	2	-1	-1	-1	-1	8	-1	-1
128	66	5	-1.00	m	7	6	6	6	7	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	4	-1	-1
128	43	4	-1.00	m	7	6	6	6	7	-1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
128	42	5	-1.00	m	7	6	6	6	7	2	-1	-1	1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
128	3	5	-1.00	m	7	6	6	6	7	2	-1	-1	-1	-1	-1	1	3	-1	-1	-1	-1	-1	-1	1	-1	-1
128	59	5	-1.00	m	7	6	6	6	7	-1	-1	-1	-1	-1	-1	1	-1	-1	2	3	-1	-1	-1	3	-1	-1
128	85	3	-1.00	m	7	6	6	6	7	2	3	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
129	50	1	-1.00	-1	5	7	6	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
129	79	5	-1.00	-1	5	7	6	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
129	35	3	-1.00	-1	5	7	6	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
129	58	4	-1.00	-1	5	7	6	4	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
130	7	5	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
130	68	4	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
130	3	3	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
130	42	3	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
130	46	4	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
130	44	5	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
130	75	3	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
130	8	5	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
130	56	5	-1.00	f	7	5	5	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
131	53	5	35.00	m	7	6	4	6	6	-1	1	-1	-1	3	-1	3	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
131	35	4	35.00	m	7	6	4	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
132	60	4	45.00	m	4	6	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
132	67	4	45.00	m	4	6	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
132	54	2	45.00	m	4	6	2	4	4	-1	-1	-1	-1	3	-1	-1	3	-1	-1	-1	-1	-1	-1	4	-1	-1
132	42	3	45.00	m	4	6	2	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
132	56	2	45.00	m	4	6	2	4	4	-1	-1	-1	1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
133	3	3	29.00	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
133	8	5	29.00	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
133	46	4	29.00	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
133	68	4	29.00	m	5	7	4	4	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1
134	75	5	-1.00	m	5	6	4	4	5	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	14	-1	-1
134	73	5	-1.00	m	5	6	4	4	5	-1	1	-1	2	-1	2	2	1	-1	-1	-1	-1	-1	-1	1	-1	-1
133	71	5	29.00	m	5	7	4	4	6	2	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	1	-1	-1	4	-1	-1
133	7	5	29.00	m	5	7	4	4	6	-1	1	-1	2	-1	-1	-1	1	-1	-1	3	-1	-1	-1	1	-1	-1
135	60	4	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
135	53	5	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
135	61	5	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
135	56	5	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
135	43	3	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
135	46	4	39.00	-1	6	4	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
